customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8819-ZBYNA,Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),124.0316732339027,6428.747342933048,No
6174-NRBTZ,Male,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),39.182686076847524,1516.3899494676928,No
9481-IEBZY,Male,1,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),130.73152017864098,8133.558872769107,No
1833-VGRUM,Female,1,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,89.01702417615833,122.61917472648584,Yes
6137-NICCO,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,99.93414493100508,564.040466440216,No
9065-ZCPQX,Male,0,Yes,No,44,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),96.42628955082415,5817.634072112094,No
6402-EJMWF,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,66.87563385713709,298.07832902129064,No
3620-EHIMZ,Female,0,Yes,Yes,41,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.124980614337503,1112.9864828314644,No
3213-VVOLG,Male,0,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,43.162672428174886,,No
6870-ECSHE,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,43.608236407772495,107.50839604313076,No
8747-UDCOI,Female,0,Yes,No,51,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.30480357233786,1365.0299450620712,No
8374-XGEJJ,Male,1,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,121.17254217509662,4399.151089220554,Yes
2656-TABEH,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,115.8864774118984,519.7457031963175,Yes
6946-LMSQS,Male,1,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,117.90320443094676,2229.9759348900952,Yes
4626-OZDTJ,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),97.13206535381283,3998.0146572967024,No
9169-BSVIN,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),87.48329097650414,866.2843555039449,No
2325-ZUSFD,Female,0,Yes,Yes,46,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.50760981666956,3946.6223064433448,Yes
8194-PEEBY,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34.68725652219916,584.9443296587436,No
6872-HXFNF,Female,0,Yes,No,44,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),72.89732656233761,3806.28870751657,No
3932-CMDTD,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,118.07319884202808,511.86946102446467,Yes
7714-YXSMB,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),116.6252258252826,2681.4522983209577,No
8387-UGUSU,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.31689124173199,342.29282634094164,No
1080-BWSYE,Male,1,Yes,No,51,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),42.22373357427884,1809.8065512205396,No
4039-HEUNW,Male,1,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.57028885756917,3463.817794642773,Yes
1194-HVAIF,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),106.98719897316556,2501.3166221680053,No
0812-WUPTB,Male,1,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,85.85656744257207,133.16008367470343,Yes
3594-UVONA,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),98.43145121944521,3162.3236276191133,Yes
0004-TLHLJ,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,90.24537870707327,316.0408236990395,Yes
1767-TGTKO,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,60.63720270370829,481.57907244015325,No
8439-LTUGF,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),42.36605174551378,234.43461956557553,No
8805-JNRAZ,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,63.27098116704388,184.21711191392944,No
5089-IFSDP,Female,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),127.68638721470094,6183.297600180609,Yes
6418-HNFED,Male,0,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),94.87783527796186,4108.845844206947,No
0206-OYVOC,Female,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,32.778262598275106,902.1395514677688,No
7291-CDTMJ,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.15530727606172,88.177760795582,No
7128-GGCNO,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),85.9087610494521,3329.549129142916,No
0237-YFUTL,Female,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),128.58701091038589,,No
7691-KGKGP,Male,0,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),79.55920458368271,3414.112666343782,No
6710-HSJRD,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,131.67088042909106,7212.611468131935,No
3675-EQOZA,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.317516399397405,133.5444322105397,No
0840-DCNZE,Male,0,No,No,34,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),102.38877170141471,4140.591875359776,No
1732-FEKLD,Female,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),110.63932131449725,,No
9862-KJTYK,Male,0,No,Yes,13,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),39.85451350470839,606.5319718382111,No
0479-HMSWA,Female,0,No,Yes,18,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,113.31639798479125,2793.09061949551,No
5854-KSRBJ,Male,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,38.11260760443864,1854.0828722057697,No
0365-BZUWY,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,121.68362946980878,1801.4544119860964,No
4817-VYYWS,Female,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,114.38844400220974,3013.45492409372,Yes
5701-SVCWR,Female,0,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,41.92970600108555,63.68379536555158,No
3129-AAQOU,Female,0,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,40.18069832189019,547.9878544859886,No
4922-CVPDX,Female,0,Yes,No,25,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),90.07714808115065,1976.6062745271947,No
1396-QWFBJ,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.26256345090698,1611.8412884635743,Yes
1357-BIJKI,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,111.87229431349157,4921.954202941154,No
1099-BTKWT,Female,0,Yes,No,50,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,67.19588970854346,3768.5255060744007,No
5299-SJCZT,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),124.53461762176174,347.49180297717066,Yes
2018-PZKMU,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,121.21296573749363,,No
7340-KEFQE,Female,0,Yes,Yes,40,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),48.47235598395464,1814.7847290374232,No
4570-QHXHL,Female,0,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.868431854711616,463.9009895099983,No
2403-BCASL,Male,1,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,130.9420007969225,4578.854546093277,Yes
7392-YYPYJ,Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,115.32547727701164,2486.5704229107687,No
2898-LSJGD,Female,0,Yes,Yes,20,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,63.33144881433628,1254.1470494477273,Yes
2223-GDSHL,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),133.115872780425,8331.279672233239,No
7359-PTSXY,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.17825383175399,95.81865116137979,Yes
9470-RTWDV,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),92.59733975694303,2130.625954656244,No
2176-OSJUV,Male,0,Yes,No,62,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),88.68102573510035,4729.804229586004,No
9348-YVOMK,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.82105736543736,236.7622705644953,No
8104-OSKWT,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,93.2318666958839,,No
4521-YEEHE,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,109.499881782383,1644.739609906368,No
4090-KPJIP,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,92.85309386095852,248.87761610075415,No
3786-WOVKF,Female,1,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),121.45891065218579,7743.730636271387,No
4503-BDXBD,Male,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,90.5629732907844,847.1424551922094,Yes
6086-ESGRL,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),95.94944405351066,135.4515785767328,Yes
2592-HODOV,Male,0,No,No,9,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),37.313775144332986,330.8283590794978,No
3886-CERTZ,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,127.82132607551782,8148.517927308478,Yes
7995-ZHHNZ,Male,0,Yes,No,28,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),72.18560909589803,2400.1990429169227,No
3824-RHKVR,Female,0,No,No,11,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.743201630931082,388.1894969967481,No
5816-SCGFC,Female,1,No,No,6,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,69.89310233138214,494.60650968704283,No
5989-AXPUC,Female,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,131.31746424024996,8017.144818022828,No
4979-HPRFL,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),38.83341741070683,1469.8029363103528,No
8590-OHDIW,Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,38.17439500631554,808.3985388461822,No
8015-IHCGW,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,133.05643455547442,8486.893943914147,No
2332-TODQS,Female,0,No,No,45,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),45.57416416896174,1198.3183602310082,No
9278-VZKCD,Female,1,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,125.23384592542197,5691.470266627933,No
8008-OTEZX,Female,0,Yes,Yes,31,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,38.49419702510972,767.1284394382392,No
2773-OVBPK,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),129.3240770242609,7631.074910711167,No
5999-LCXAO,Female,0,No,No,0,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,35.169385612784566,68.64131533082923,No
5206-XZZQI,Male,0,No,No,50,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,97.5896590713544,,No
4803-LBYPN,Male,0,Yes,Yes,23,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,35.877193913402145,656.5168854142937,No
5759-RCVCB,Female,0,No,No,2,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),50.82109266762018,145.29708653247008,Yes
6372-RFVNS,Female,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,97.15989755022412,88.21644401097343,Yes
2139-FQHLM,Male,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,105.45965989942047,1697.0914187908775,No
8261-GWDBQ,Female,1,Yes,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),128.92469520561156,6965.937151224083,No
1093-YSWCA,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.353666660462505,298.377784730283,No
8938-UMKPI,Female,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.78384298659662,5217.382435745795,Yes
0991-BRRFB,Male,0,No,No,16,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,62.9117260501309,911.2542532536932,Yes
3882-IYOIJ,Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),137.95887510894687,6806.527503118884,No
8749-TZYEC,Male,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),44.60039527029046,1933.9687946344234,No
1755-FZQEC,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,36.94379893580252,852.176511152221,No
3115-JPJDD,Female,0,Yes,No,38,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),100.67222334439143,4679.422067652672,No
5600-KTXFM,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,84.64252188772917,221.04390673130527,No
3871-IKPYH,Male,1,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,94.56884572837711,121.06181781555776,Yes
6319-IEJWJ,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.71228878838176,1837.293214400983,Yes
9025-AOMKI,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.3725811280574,604.0703315466163,Yes
6339-TBELP,Male,0,No,No,63,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),99.34210001802995,6226.546101447104,No
7964-YESJC,Female,0,Yes,No,18,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,77.20558912788982,1619.3400830812436,No
6173-GOLSU,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.52163555770345,6119.015710688192,No
5275-SQEIZ,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,95.16138848283866,122.14658327124887,Yes
7716-YTYHG,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,107.71768139287786,4097.21902765915,Yes
9938-ZREHM,Female,0,Yes,No,30,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,89.77361050797725,2707.1198619853926,No
7950-XWOVN,Male,0,No,No,9,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,40.864143262028314,439.9235586005972,No
4390-KYULV,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.76746470708246,88.89837273972572,Yes
4647-MUZON,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.72596891420707,1792.508364687204,No
9702-AIUJO,Male,0,Yes,Yes,33,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),64.56960967922876,2292.5542165231295,No
8849-PRIQJ,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,118.31887391631702,7334.275615352634,No
8851-RAGOV,Female,0,Yes,No,19,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,81.36018313398553,1878.5404039784285,No
1304-NECVQ,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.4304846941939,179.7907565353807,Yes
5396-IZEPB,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),39.38224613034139,230.37794899865196,No
1729-VLAZJ,Female,0,No,Yes,6,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,40.10610613190343,480.42392515415565,No
8285-ABVLB,Female,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),32.21568342153522,1374.9532320197661,No
0701-TJSEF,Male,0,No,No,7,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.89868415402125,643.2520188157172,No
5712-VBOXD,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.744391179602296,113.45799989049002,No
6629-LADHQ,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,63.286529776640066,164.51104889789417,No
8945-GRKHX,Female,0,No,Yes,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,101.06826024599933,94.90567218800753,Yes
